competitor_product_id,competitor_name,style_code,brand_name,product_name,category,gender_target,competitor_price,competitor_sale_price,discount_pct,is_on_sale,availability,currency,sizes_available,source_url,scraped_at,data_valid
tchooz:8980008993025,tchooz,,Puma,MB.05 Wings Men,Low Boots,men,185.0,130.0,29.73,True,in_stock,USD,"[""42"", ""44"", ""44.5"", ""45"", ""47""]",https://tchoozshoes.com/products/31213101,2026-04-10T14:22:53Z,True
tchooz:8980008960257,tchooz,,Puma,MB.05 Rick & Morty Men,Low Boots,men,185.0,130.0,29.73,True,in_stock,USD,"[""44""]",https://tchoozshoes.com/products/31213001,2026-04-10T14:22:53Z,True
tchooz:8980008894721,tchooz,,Puma,Skyrocket Lite 2 Men,Low Boots,men,92.0,,,False,in_stock,USD,"[""44"", ""45"", ""46""]",https://tchoozshoes.com/products/31173001,2026-04-10T14:22:53Z,True
tchooz:8980008698113,tchooz,,Puma,Velocity NITRO 4 Men,Low Boots,men,230.0,160.0,30.43,True,in_stock,USD,"[""44"", ""44.5"", ""45""]",https://tchoozshoes.com/products/31114004,2026-04-10T14:22:53Z,True
tchooz:8980008173825,tchooz,,Puma,FUTURE 8 PLAY FG/AG Men,Low Boots,men,100.0,,,False,in_stock,USD,"[""43"", ""44"", ""44.5"", ""45""]",https://tchoozshoes.com/products/10860201,2026-04-10T14:22:53Z,True
tchooz:8980008108289,tchooz,,Puma,TR SPORSTYLE LARGE Waterbottle,Waterbottles,unisex,35.0,,,False,in_stock,USD,"[""X""]",https://tchoozshoes.com/products/5381101,2026-04-10T14:22:53Z,True
tchooz:8980008075521,tchooz,,Puma,Cat Wristband,Sportband,unisex,15.0,,,False,in_stock,USD,"[""X""]",https://tchoozshoes.com/products/5115601,2026-04-10T14:22:53Z,True
tchooz:8980008042753,tchooz,,Puma,NEYMAR JR ULTRA Light Sleeve,Shinguards,men,36.0,,,False,in_stock,USD,"[""L""]",https://tchoozshoes.com/products/3100701,2026-04-10T14:22:53Z,True
tchooz:8980007977217,tchooz,,Puma,ANIMAL Mid Crown Beanie Junior,Beanies,kids,25.0,,,False,in_stock,USD,"[""YUTH""]",https://tchoozshoes.com/products/2656401,2026-04-10T14:22:53Z,True
tchooz:8980007846145,tchooz,,Puma,BMW MMS Mid Crown Beanie,Beanies,unisex,54.0,,,False,in_stock,USD,"[""X""]",https://tchoozshoes.com/products/2645301,2026-04-10T14:22:53Z,True
tchooz:8977064526081,tchooz,,Puma,ULTRA 6 PLAY TT Men,Low Boots,men,100.0,,,False,in_stock,USD,"[""41"", ""42"", ""43"", ""44"", ""44.5"", ""45"", ""46""]",https://tchoozshoes.com/products/10854201,2026-04-10T14:22:53Z,True
