retailer_name,product_name,style_code,sku_id,competitor_name,competitor_price,competitor_sale_price,is_on_sale,discount_pct,availability,currency,colorway,category,gender_target,sizes_available,source_url,scraped_at,data_valid,raw_price_text,raw_availability_text,error_message
mikesport_lb,Adidas Duramo Rc2 Women Running Shoes Cloud White,JR3236,,MikeSport Lebanon,77.0,,False,,in_stock,USD,Cloud White / Grey Five / Halo Silver,shoes,women,"[""36 2/3 EU"", ""37 1/3 EU"", ""38 EU"", ""38 2/3 EU"", ""39 1/3 EU"", ""40 EU"", ""40 2/3 EU"", ""41 1/3 EU""]",https://lb.mikesport.com/products/adidas-duramo-rc2-women-running-shoes-cloud-white,2026-04-05T14:27:37Z,True,Regular price $ 77,in stock,
mikesport_lb,Adidas Supernova Ease 2 Women Running Shoes Core Black,JQ4244,,MikeSport Lebanon,159.0,,False,,in_stock,USD,Core Black / Grey Five / Carbon,shoes,women,"[""36 2/3 EU"", ""37 1/3 EU"", ""38 EU"", ""38 2/3 EU"", ""39 1/3 EU"", ""40 EU"", ""40 2/3 EU"", ""41 1/3 EU""]",https://lb.mikesport.com/products/adidas-supernova-ease-2-women-running-shoes-core-black,2026-04-05T14:27:39Z,True,Regular price $ 159,in stock,
mikesport_lb,Adidas Galaxy 7 Men Running Shoes Onix,JQ2623,,MikeSport Lebanon,80.0,,False,,in_stock,USD,Onix / Orbit Grey / Cloud White,shoes,men,"[""42 2/3 EU"", ""44 EU""]",https://lb.mikesport.com/products/adidas-galaxy-7-men-running-shoes-onix,2026-04-05T14:27:41Z,True,Regular price $ 80,in stock,
mikesport_lb,Adidas Dropset Control Women Training Shoes Core Black,JQ1448,,MikeSport Lebanon,135.0,,False,,in_stock,USD,Core Black / Iron Metallic / Silver Metallic,shoes,women,"[""36 2/3 EU"", ""37 1/3 EU"", ""38 EU"", ""38 2/3 EU"", ""39 1/3 EU"", ""40 EU"", ""40 2/3 EU"", ""41 1/3 EU""]",https://lb.mikesport.com/products/adidas-dropset-control-women-training-shoes-core-black,2026-04-05T14:27:43Z,True,Regular price $ 135,in stock,
mikesport_lb,Adidas Grand Court 00S Ps-Boys Sportswear Shoes Grey Two,JH6179,,MikeSport Lebanon,80.0,,False,,in_stock,USD,Grey Two / Off White / Gum,shoes,boys,"[""33 EU"", ""28 EU"", ""30 EU"", ""29 EU"", ""31 EU"", ""32 EU"", ""34 EU""]",https://lb.mikesport.com/products/adidas-grand-court-00s-ps-boys-sportswear-shoes-grey-two,2026-04-05T14:27:45Z,True,Regular price $ 80,in stock,
mikesport_lb,Adidas Superstar Ii Men Original Shoes Aurora Coffee,IH9314,,MikeSport Lebanon,181.0,,False,,in_stock,USD,Aurora Coffee / Off White / Stone Khaki,shoes,men,"[""44 2/3 EU"", ""45 1/3 EU"", ""46 EU"", ""46 2/3 EU"", ""42 EU"", ""43 1/3 EU"", ""44 EU""]",https://lb.mikesport.com/products/adidas-superstar-ii-men-original-shoes-aurora-coffee,2026-04-05T14:27:47Z,True,Regular price $ 181,in stock,
mikesport_lb,Adidas Handball Spezial Men Original Shoes Carbon,IH6506,,MikeSport Lebanon,159.0,,False,,in_stock,USD,Carbon/Core Black/Gum,shoes,men,"[""44 2/3 EU"", ""45 1/3 EU"", ""46 EU"", ""46 2/3 EU"", ""40 2/3 EU"", ""41 1/3 EU"", ""42 EU"", ""42 2/3 EU"", ""43 1/3 EU"", ""44 EU""]",https://lb.mikesport.com/products/adidas-handball-spezial-men-original-shoes-carbon,2026-04-05T14:27:50Z,True,Regular price $ 159,in stock,
mikesport_lb,Adidas Advantage&#160; Infant-Girls Sportswear Shoes Cloud White,IG4257,,MikeSport Lebanon,54.0,,False,,in_stock,USD,Cloud White / Clear Pink,shoes,girls,"[""22 EU"", ""21 EU"", ""23 EU"", ""25 EU"", ""24 EU"", ""26 EU"", ""27 EU""]",https://lb.mikesport.com/products/adidas-advantage-160-infant-girls-sportswear-shoes-cloud-white,2026-04-05T14:27:52Z,True,Regular price $ 54,in stock,
mikesport_lb,Adidas Vl Court Bold Women Sportswear Shoes Grey Two,IF9784,,MikeSport Lebanon,128.0,,False,,in_stock,USD,Grey Two / Off White / Core White,shoes,women,"[""36 2/3 EU"", ""37 1/3 EU"", ""38 EU"", ""38 2/3 EU"", ""39 1/3 EU"", ""40 EU"", ""40 2/3 EU"", ""41 1/3 EU""]",https://lb.mikesport.com/products/adidas-vl-court-bold-women-sportswear-shoes-grey-two,2026-04-05T14:27:54Z,True,Regular price $ 128,in stock,
mikesport_lb,Adidas Germany 26 Home Men Football T-Shirt White,KD8363,,MikeSport Lebanon,159.0,,False,,in_stock,USD,White,t-shirt,men,"[""L"", ""M"", ""S"", ""XL""]",https://lb.mikesport.com/products/adidas-germany-26-home-men-football-t-shirt-white,2026-04-05T14:27:56Z,True,Regular price $ 159,in stock,
mikesport_lb,Adidas Argentina 26 Home Kids-Unisex Football T-Shirt White/Icey Blue,KA8119,,MikeSport Lebanon,117.0,,False,,in_stock,USD,White/Icey Blue/Light Blue,t-shirt,unisex,"[""7-8 Years"", ""9-10 Years"", ""11-12 Years"", ""13-14 Years""]",https://lb.mikesport.com/products/adidas-argentina-26-home-kids-unisex-football-t-shirt-white-icey-blue,2026-04-05T14:27:58Z,True,Regular price $ 117,in stock,
mikesport_lb,Adidas Argentina 26 Home Kids-Unisex Football Short Night Navy/Icey Blue,KA8113,,MikeSport Lebanon,61.0,,False,,in_stock,USD,"ed trims and the federation's founding year as a sign-off, these shorts are a nod to the team's illustrious history. Crafted with a fully elasticized waistband and drawstring, these shorts offer a comfortable fit for active play. The interlock fabric is both absorbent and quick-drying, helping kids feel comfortable during every match or practice session. These shorts incorporate adidas' Climacool technology. Cool. Dry. Ready. Climacool wicks and disperses sweat for a cool, dry, and distraction-free performance. Let your child step onto the pitch with confidence, wearing the iconic adidas logo and bold 3-Stripes that signify quality and performance. Highlights: Regular fit Fully elasticized waistband with drawstring CLIMACOOL technology Interlock construction Laid-on 3-Stripes Composition: 100% Recycled Polyester Color: Night Navy/Icey Blue",short,unisex,"[""7-8 Years"", ""11-12 Years"", ""13-14 Years""]",https://lb.mikesport.com/products/adidas-argentina-26-home-kids-unisex-football-short-night-navy-icey-blue,2026-04-05T14:28:00Z,True,Regular price $ 61,in stock,
mikesport_lb,Adidas Spain 26 Home Kids-Unisex Football T-Shirt Vivid Red,JZ5757,,MikeSport Lebanon,117.0,,False,,in_stock,USD,Vivid Red,t-shirt,unisex,"[""7-8 Years"", ""9-10 Years"", ""11-12 Years""]",https://lb.mikesport.com/products/adidas-spain-26-home-kids-unisex-football-t-shirt-vivid-red,2026-04-05T14:28:02Z,True,Regular price $ 117,in stock,
mikesport_lb,Adidas Germany 26 Home Kids-Unisex Football Short Black/White,JZ4562,,MikeSport Lebanon,61.0,,False,,in_stock,USD,Black/White,short,unisex,"[""7-8 Years"", ""9-10 Years"", ""11-12 Years"", ""13-14 Years""]",https://lb.mikesport.com/products/adidas-germany-26-home-kids-unisex-football-short-black-white,2026-04-05T14:28:04Z,True,Regular price $ 61,in stock,
mikesport_lb,Adidas Germany 26 Home Kids-Unisex Football T-Shirt White,JZ4560,,MikeSport Lebanon,117.0,,False,,in_stock,USD,White,t-shirt,unisex,"[""7-8 Years"", ""9-10 Years"", ""11-12 Years""]",https://lb.mikesport.com/products/adidas-germany-26-home-kids-unisex-football-t-shirt-white,2026-04-05T14:28:06Z,True,Regular price $ 117,in stock,
mikesport_lb,Adidas Italy 26 Home Kids-Unisex Football Short White,JY7606,,MikeSport Lebanon,61.0,,False,,in_stock,USD,White,short,unisex,"[""9-10 Years"", ""11-12 Years"", ""13-14 Years""]",https://lb.mikesport.com/products/adidas-italy-26-home-kids-unisex-football-short-white,2026-04-05T14:28:08Z,True,Regular price $ 61,in stock,
mikesport_lb,Adidas Italy 26 Home Kids-Unisex Football T-Shirt Bold Blue,JY7585,,MikeSport Lebanon,117.0,,False,,in_stock,USD,Bold Blue,t-shirt,unisex,"[""7-8 Years"", ""9-10 Years"", ""11-12 Years"", ""13-14 Years""]",https://lb.mikesport.com/products/adidas-italy-26-home-kids-unisex-football-t-shirt-bold-blue,2026-04-05T14:28:10Z,True,Regular price $ 117,in stock,
mikesport_lb,Adidas Spain 26 Home Men Football Short Dark Blue,JN4396,,MikeSport Lebanon,67.0,,False,,in_stock,USD,Dark Blue,short,men,"[""L"", ""M"", ""S"", ""XL""]",https://lb.mikesport.com/products/adidas-spain-26-home-men-football-short-dark-blue,2026-04-05T14:28:12Z,True,Regular price $ 67,in stock,
mikesport_lb,Adidas Spain 26 Home Men Football T-Shirt Vivid Red,JN4390,,MikeSport Lebanon,159.0,,False,,in_stock,USD,"s of the Spanish flag, it's designed to make a statement both on and off the pitch. COOL. Dry. Ready. Climacool wicks and disperses sweat for a cool, dry and distraction free performance. The quick drying interlock knit fabric helps you feel comfortable during intense matches, so you can focus on your performance. Its slim fit creates a sleek silhouette that moves with you, while the rib collar adds a classic look. The adidas branding elements and team crest round off the jersey adding to its elegant style. Whether you're cheering from the stands or taking part in a match, express your pride for the Spanish national team with this iconic jersey from adidas that embodies the spirit of soccer. Highlights: Slim fit CLIMACOOL technology 3-Stripes Sewn-on club badge Sewn-on club badge Composition: 100% Recycled Polyester Color: Vivid Red",t-shirt,men,"[""L"", ""M"", ""S"", ""XL""]",https://lb.mikesport.com/products/adidas-spain-26-home-men-football-t-shirt-vivid-red,2026-04-05T14:28:14Z,True,Regular price $ 159,in stock,
